MapID;Name;Shape;Position;Rotation;Unk2C;Unk40;MapStudioLayer;UnkE08;MapID;UnkS04;UnkS0C;ActivationPartName;EntityID;UnkT00;
m10_00_00_00;遮蔽ポータル_101_01;SoulsFormats.MSB+Shape+Point;<-286.71, 52.809, 227.093>;<0, 0, 0>;7543;0;4294967295;255;-1;0;-1;;0;101;
m10_00_00_00;遮蔽ポータル_101_02;SoulsFormats.MSB+Shape+Point;<-286.626, 24.271, 200.735>;<0, 0, 0>;7544;0;4294967295;255;-1;0;-1;;0;101;
m10_00_00_00;遮蔽ポータル_102_01;SoulsFormats.MSB+Shape+Point;<-286.24, 24.159, 199.466>;<0, 0, 0>;7545;0;4294967295;255;-1;0;-1;;0;102;
m10_00_00_00;遮蔽ポータル_102_02;SoulsFormats.MSB+Shape+Point;<-271.846, 24.115, 168.435>;<0, 0, 0>;7546;0;4294967295;255;-1;0;-1;;0;102;
m10_00_00_00;遮蔽ポータル_102_03;SoulsFormats.MSB+Shape+Point;<-289.304, 24.475, 187.277>;<0, 0, 0>;7555;0;4294967295;255;-1;0;-1;;0;102;
m10_00_00_00;遮蔽ポータル_102_04;SoulsFormats.MSB+Shape+Point;<-277.739, 15.095, 156.03>;<0, 0, 0>;7557;0;4294967295;255;-1;0;-1;;0;102;
m10_00_00_00;遮蔽ポータル_103_01;SoulsFormats.MSB+Shape+Point;<-290.038, 24.494, 187.034>;<0, 0, 0>;7556;0;4294967295;255;-1;0;-1;;0;103;
m10_00_00_00;遮蔽ポータル_104_01;SoulsFormats.MSB+Shape+Point;<-241.934, 14.636, 111.364>;<0, 0, 0>;7548;0;4294967295;255;-1;0;-1;;0;104;
m10_00_00_00;遮蔽ポータル_104_02;SoulsFormats.MSB+Shape+Point;<-238.299, 33.636, 106.964>;<0, 0, 0>;7549;0;4294967295;255;-1;0;-1;;0;104;
m10_00_00_00;遮蔽ポータル_105_01;SoulsFormats.MSB+Shape+Point;<-238.589, 35.036, 106.822>;<0, 0, 0>;7550;0;4294967295;255;-1;0;-1;;0;105;
m10_00_00_00;遮蔽ポータル_105_02;SoulsFormats.MSB+Shape+Point;<-234.326, 55.436, 104.522>;<0, 0, 0>;7551;0;4294967295;255;-1;0;-1;;0;105;
m10_00_00_00;遮蔽ポータル_106_01_外部;SoulsFormats.MSB+Shape+Point;<-234.583, 57.236, 105.645>;<0, 0, 0>;7552;0;4294967295;255;-1;0;-1;;0;106;
m10_00_00_00;遮蔽ポータル_106_02_外部;SoulsFormats.MSB+Shape+Point;<-238.05, 70.214, 107.83>;<0, 0, 0>;7553;0;4294967295;255;-1;0;-1;;0;106;
m10_00_00_00;遮蔽ポータル_107_01;SoulsFormats.MSB+Shape+Point;<-278.868, 15.128, 155.468>;<0, 0, 0>;7558;0;4294967295;255;-1;0;-1;;0;107;
m10_00_00_00;遮蔽ポータル_210115_155049_Child;SoulsFormats.MSB+Shape+Point;<-264.304, 78.336, 205.182>;<0, 0, 0>;7570;0;4294967295;255;-1;0;-1;;0;111;
m10_00_00_00;遮蔽ポータル_210115_155049_Parent;SoulsFormats.MSB+Shape+Point;<-259.773, 78.336, 205.258>;<0, 0, 0>;7569;0;4294967295;255;-1;0;-1;;0;113;
m10_00_00_00;遮蔽ポータル_210115_155102_Child;SoulsFormats.MSB+Shape+Point;<-270.581, 78.338, 197.658>;<0, 0, 0>;7571;0;4294967295;255;-1;0;-1;;0;112;
m10_00_00_00;遮蔽ポータル_210115_155200_Child;SoulsFormats.MSB+Shape+Point;<-270.184, 87.929, 205.067>;<0, 0, 0>;7574;0;4294967295;255;-1;0;-1;;0;110;
m10_00_00_00;遮蔽ポータル_外部接続_210115_155115_Child;SoulsFormats.MSB+Shape+Point;<-274.725, 85.463, 187.695>;<0, 0, 0>;7572;0;4294967295;255;-1;0;-1;;0;114;
m10_00_00_00;遮蔽ポータル_外部接続_210115_155141_Child;SoulsFormats.MSB+Shape+Point;<-270.415, 78.336, 212.703>;<0, 0, 0>;7573;0;4294967295;255;-1;0;-1;;0;117;
m10_00_00_00;遮蔽ポータル_外部接続_210115_155208_Child;SoulsFormats.MSB+Shape+Point;<-270.395, 92.106, 198.163>;<0, 0, 0>;7575;0;4294967295;255;-1;0;-1;;0;115;
m10_00_00_00;遮蔽ポータル_外部接続_210115_155232_Child;SoulsFormats.MSB+Shape+Point;<-276.994, 92.106, 205.046>;<0, 0, 0>;7576;0;4294967295;255;-1;0;-1;;0;116;
m10_00_00_00;遮蔽ポータル_外部接続_210115_155255_Child;SoulsFormats.MSB+Shape+Point;<-260.026, 78.336, 209.179>;<0, 0, 0>;7577;0;4294967295;255;-1;0;-1;;0;118;
m10_00_00_00;遮蔽ポータル_外部接続_210115_155306_Child;SoulsFormats.MSB+Shape+Point;<-259.953, 78.336, 201.158>;<0, 0, 0>;7578;0;4294967295;255;-1;0;-1;;0;119;
m10_01_00_00;遮蔽ポータル_01;SoulsFormats.MSB+Shape+Point;<-16.74, 39.84, -169.756>;<0, 0, 0>;7512;0;4294967295;255;-1;0;-1;;0;0;
m10_01_00_00;遮蔽ポータル_02;SoulsFormats.MSB+Shape+Point;<-17.676, 39.837, -170.232>;<0, 0, 0>;7513;0;4294967295;255;-1;0;-1;;0;1;
m10_01_00_00;遮蔽ポータル_03;SoulsFormats.MSB+Shape+Point;<-28.815, 39.833, -176.972>;<0, 0, 0>;7514;0;4294967295;255;-1;0;-1;;0;1;
m10_01_00_00;遮蔽ポータル_04;SoulsFormats.MSB+Shape+Point;<-31.846, 46.26, -170.434>;<0, 0, 0>;7515;0;4294967295;255;-1;0;-1;;0;1;
m10_01_00_00;遮蔽ポータル_05;SoulsFormats.MSB+Shape+Point;<-32.161, 46.237, -169.842>;<0, 0, 0>;7516;0;4294967295;255;-1;0;-1;;0;2;
m11_10_00_00;サウンド遮蔽ポータル;SoulsFormats.MSB+Shape+Point;<-295.358, -16.8085, -314.171>;<0, 0, 0>;7511;0;4294967294;255;-1;0;-1;;0;0;
m11_10_00_00;サウンド遮蔽ポータル {2};SoulsFormats.MSB+Shape+Point;<-278.776, -17.8305, -301.869>;<0, 0, 0>;7512;0;4294967294;255;-1;0;-1;;0;1;
m11_10_00_00;サウンド遮蔽ポータル {3};SoulsFormats.MSB+Shape+Point;<-255.44255, -32.174896, -289.92514>;<0, 0, 0>;7514;0;4294967294;255;-1;0;-1;;0;6;
m11_10_00_00;サウンド遮蔽ポータル {4};SoulsFormats.MSB+Shape+Point;<-288.562, -28.265999, -324.195>;<0, 0, 0>;7517;0;4294967294;255;-1;0;-1;;0;9;
m11_10_00_00;サウンド遮蔽ポータル {5};SoulsFormats.MSB+Shape+Point;<-285.7466, -30.755688, -306.28943>;<0, 0, 0>;7525;0;4294967294;255;-1;0;-1;;0;7;
m11_10_00_00;サウンド遮蔽ポータル {6};SoulsFormats.MSB+Shape+Point;<-286.35883, -30.957397, -314.87036>;<0, 0, 0>;7526;0;4294967294;255;-1;0;-1;;0;8;
m11_10_00_00;サウンド遮蔽ポータル_;SoulsFormats.MSB+Shape+Point;<-273.20023, -30.755688, -298.21573>;<0, 0, 0>;7515;0;4294967294;255;-1;0;-1;;0;7;
m11_10_00_00;サウンド遮蔽ポータル_ {2};SoulsFormats.MSB+Shape+Point;<-282.18256, -20.573395, -310.08325>;<0, 0, 0>;7513;0;4294967294;255;-1;0;-1;;0;2;
m11_10_00_00;サウンド遮蔽ポータル_ {3};SoulsFormats.MSB+Shape+Point;<-286.7109, -30.957397, -307.07956>;<0, 0, 0>;7516;0;4294967294;255;-1;0;-1;;0;8;
m11_10_00_00;サウンド遮蔽ポータル_ {4};SoulsFormats.MSB+Shape+Point;<-270.00146, -32.474136, -303.14136>;<0, 0, 0>;7521;0;4294967294;255;-1;0;-1;;0;2;
m11_10_00_00;サウンド遮蔽ポータル_外部;SoulsFormats.MSB+Shape+Point;<-296.004, -20.766, -321.653>;<0, 0, 0>;7518;0;4294967294;255;-1;0;-1;;0;11;
m11_10_00_00;サウンド遮蔽ポータル_外部 {2};SoulsFormats.MSB+Shape+Point;<-306.434, -20.818, -313.379>;<0, 0, 0>;7519;0;4294967294;255;-1;0;-1;;0;13;
m11_10_00_00;サウンド遮蔽ポータル_外部 {3};SoulsFormats.MSB+Shape+Point;<-271.446, -22.109, -297.587>;<0, 0, 0>;7520;0;4294967294;255;-1;0;-1;;0;14;
m12_02_00_00;遮蔽ポータル_00_02;SoulsFormats.MSB+Shape+Point;<916.3703, -882.323, 1285.742>;<0, 0, 0>;7511;0;4294967295;255;-1;0;-1;;0;0;
m12_02_00_00;遮蔽ポータル_01_01;SoulsFormats.MSB+Shape+Point;<925.0216, -859.5441, 1285.431>;<0, 0, 0>;7512;0;4294967295;255;-1;0;-1;;0;1;
m12_02_00_00;遮蔽ポータル_02_01;SoulsFormats.MSB+Shape+Point;<927.379, -842.274, 1281.754>;<0, 0, 0>;7514;0;4294967295;255;-1;0;-1;;0;2;
m15_00_00_00;Runtime_Shield_Portal_211023_214016_Child;SoulsFormats.MSB+Shape+Point;<87.063, 194.753, 563.151>;<0, 0, 0>;7513;0;4294967295;255;-1;0;-1;;0;2;
m15_00_00_00;Runtime_Shield_Portal_211023_214016_Parent;SoulsFormats.MSB+Shape+Point;<86.642, 194.763, 563.767>;<0, 0, 0>;7512;0;4294967295;255;-1;0;-1;;0;0;
m15_00_00_00;Runtime_Shield_Portal_211023_214024_Child;SoulsFormats.MSB+Shape+Point;<89.67, 194.75, 559.879>;<0, 0, 0>;7514;0;4294967295;255;-1;0;-1;;0;1;
m15_00_00_00;Runtime_Shield_Portal_211023_214040_Child;SoulsFormats.MSB+Shape+Point;<87.916, 201.75, 547.928>;<0, 0, 0>;7515;0;4294967295;255;-1;0;-1;;0;1;
m15_00_00_00;Runtime_Shield_Portal_211023_214046_Child;SoulsFormats.MSB+Shape+Point;<89.296, 206.75, 535.021>;<0, 0, 0>;7516;0;4294967295;255;-1;0;-1;;0;1;
m15_00_00_00;Runtime_Shield_Portal_211023_214054_Child;SoulsFormats.MSB+Shape+Point;<94.384, 208.438, 532.824>;<0, 0, 0>;7517;0;4294967295;255;-1;0;-1;;0;3;
m15_00_00_00;Runtime_Shield_Portal_211023_214109_Child;SoulsFormats.MSB+Shape+Point;<100.753, 211.604, 535.275>;<0, 0, 0>;7518;0;4294967295;255;-1;0;-1;;0;4;
m15_00_00_00;Runtime_Shield_Portal_211023_214112_Child;SoulsFormats.MSB+Shape+Point;<101.639, 211.775, 535.295>;<0, 0, 0>;7519;0;4294967295;255;-1;0;-1;;0;6;
m16_00_00_00;サウンド遮蔽ポータル;SoulsFormats.MSB+Shape+Point;<-65.592, -8.996, -94.959>;<0, 0, 0>;7572;0;4294967295;255;-1;0;-1;;0;12;
m16_00_00_00;サウンド遮蔽ポータル {2};SoulsFormats.MSB+Shape+Point;<36.803, 7.116, -54.584>;<0, 0, 0>;7555;0;4294967295;255;-1;0;-1;;0;0;
m16_00_00_00;サウンド遮蔽ポータル {3};SoulsFormats.MSB+Shape+Point;<17.776, 5.527, -67.49999>;<0, 0, 0>;7556;0;4294967295;255;-1;0;-1;;0;1;
m16_00_00_00;サウンド遮蔽ポータル {4};SoulsFormats.MSB+Shape+Point;<9.095, 5.614, -68.043>;<0, 0, 0>;7557;0;4294967295;255;-1;0;-1;;0;3;
m16_00_00_00;サウンド遮蔽ポータル {5};SoulsFormats.MSB+Shape+Point;<-63.948, -7.373, -112.462>;<0, 0, 0>;7574;0;4294967295;255;-1;0;-1;;0;13;
m16_00_00_00;サウンド遮蔽ポータル {6};SoulsFormats.MSB+Shape+Point;<14.104, 4.818, -48.83>;<0, 0, 0>;7561;0;4294967295;255;-1;0;-1;;0;5;
m16_00_00_00;サウンド遮蔽ポータル {7};SoulsFormats.MSB+Shape+Point;<-10.913, 5.947, -68.338>;<0, 0, 0>;7563;0;4294967295;255;-1;0;-1;;0;6;
m16_00_00_00;サウンド遮蔽ポータル {8};SoulsFormats.MSB+Shape+Point;<6.422, 4.818, -98.044>;<0, 0, 0>;7565;0;4294967295;255;-1;0;-1;;0;7;
m16_00_00_00;サウンド遮蔽ポータル {9};SoulsFormats.MSB+Shape+Point;<33.534, 4.818, -76.969>;<0, 0, 0>;7567;0;4294967295;255;-1;0;-1;;0;8;
m16_00_00_00;サウンド遮蔽ポータル {10};SoulsFormats.MSB+Shape+Point;<33.005, 4.818, -76.153>;<0, 0, 0>;7568;0;4294967295;255;-1;0;-1;;0;9;
m16_00_00_00;サウンド遮蔽ポータル {11};SoulsFormats.MSB+Shape+Point;<-18.489, 0.973, -69.539>;<0, 0, 0>;7569;0;4294967295;255;-1;0;-1;;0;10;
m16_00_00_00;サウンド遮蔽ポータル {12};SoulsFormats.MSB+Shape+Point;<-54.081, -8.975, -94.216>;<0, 0, 0>;7571;0;4294967295;255;-1;0;-1;;0;11;
m16_00_00_00;サウンド遮蔽ポータル_;SoulsFormats.MSB+Shape+Point;<-57.818, -8.535, -121.392>;<0, 0, 0>;7575;0;4294967295;255;-1;0;-1;;0;15;
m16_00_00_00;サウンド遮蔽ポータル_ {2};SoulsFormats.MSB+Shape+Point;<19.097, 4.818, -61.176>;<0, 0, 0>;7559;0;4294967295;255;-1;0;-1;;0;4;
m16_00_00_00;サウンド遮蔽ポータル_ {3};SoulsFormats.MSB+Shape+Point;<7.177, 4.818, -97.49>;<0, 0, 0>;7566;0;4294967295;255;-1;0;-1;;0;8;
m16_00_00_00;サウンド遮蔽ポータル_ {4};SoulsFormats.MSB+Shape+Point;<-3.578, 4.818, -58.686>;<0, 0, 0>;7562;0;4294967295;255;-1;0;-1;;0;5;
m16_00_00_00;サウンド遮蔽ポータル_ {5};SoulsFormats.MSB+Shape+Point;<29.258, 5.755, -43.319>;<0, 0, 0>;7554;0;4294967295;255;-1;0;-1;;0;14;
m16_00_00_00;サウンド遮蔽ポータル_ {6};SoulsFormats.MSB+Shape+Point;<14.829, 4.818, -49.502>;<0, 0, 0>;7560;0;4294967295;255;-1;0;-1;;0;4;
m16_00_00_00;サウンド遮蔽ポータル_ {7};SoulsFormats.MSB+Shape+Point;<35.63, 22.816393, -54.892>;<0, 0, 0>;7558;0;4294967295;255;-1;0;-1;;0;16;
m16_00_00_00;サウンド遮蔽ポータル_ {8};SoulsFormats.MSB+Shape+Point;<-70.676, -7.768, -102.594>;<0, 0, 0>;7573;0;4294967295;255;-1;0;-1;;0;12;
m16_00_00_00;サウンド遮蔽ポータル_ {9};SoulsFormats.MSB+Shape+Point;<-45.812, -8.993, -88.816>;<0, 0, 0>;7570;0;4294967295;255;-1;0;-1;;0;10;
m16_00_00_00;サウンド遮蔽ポータル_ {10};SoulsFormats.MSB+Shape+Point;<-8.458, 4.818, -80.531>;<0, 0, 0>;7564;0;4294967295;255;-1;0;-1;;0;7;
m18_00_00_00;遮蔽ポータル_外部;SoulsFormats.MSB+Shape+Point;<-120.62, 14.757, 21.165>;<0, 0, 0>;7513;0;4294967295;255;-1;0;-1;;0;0;
m18_00_00_00;遮蔽ポータル_通常01;SoulsFormats.MSB+Shape+Point;<-120.96, 14.757, 21.737>;<0, 0, 0>;7514;0;4294967295;255;-1;0;-1;;0;1;
m18_00_00_00;遮蔽ポータル_通常014;SoulsFormats.MSB+Shape+Point;<-116.471, -64.353, 41.887>;<0, 0, 0>;7534;0;4294967295;255;-1;0;-1;;0;14;
m18_00_00_00;遮蔽ポータル_通常02;SoulsFormats.MSB+Shape+Point;<-133.637, 5.036, 71.345>;<0, 0, 0>;7515;0;4294967295;255;-1;0;-1;;0;2;
m18_00_00_00;遮蔽ポータル_通常03;SoulsFormats.MSB+Shape+Point;<-105.178, 4.578, 85.06>;<0, 0, 0>;7516;0;4294967295;255;-1;0;-1;;0;3;
m18_00_00_00;遮蔽ポータル_通常04;SoulsFormats.MSB+Shape+Point;<-96.114, 0.336, 89.02>;<0, 0, 0>;7517;0;4294967295;255;-1;0;-1;;0;4;
m18_00_00_00;遮蔽ポータル_通常04_2;SoulsFormats.MSB+Shape+Point;<-21.872, -30.289, 116.592>;<0, 0, 0>;7531;0;4294967295;255;-1;0;-1;;0;4;
m18_00_00_00;遮蔽ポータル_通常05;SoulsFormats.MSB+Shape+Point;<-89.883, -56.142, 74.59>;<0, 0, 0>;7532;0;4294967295;255;-1;0;-1;;0;5;
m18_00_00_00;遮蔽ポータル_通常05_2;SoulsFormats.MSB+Shape+Point;<-109.979, -65.198, 54.93>;<0, 0, 0>;7533;0;4294967295;255;-1;0;-1;;0;5;
m18_00_00_00;遮蔽ポータル_通常06;SoulsFormats.MSB+Shape+Point;<-81.359, -74.881, 59.839>;<0, 0, 0>;7535;0;4294967295;255;-1;0;-1;;0;6;
m18_00_00_00;遮蔽ポータル_通常10;SoulsFormats.MSB+Shape+Point;<-1.031775, -70.325, 117.39981>;<0, 0, 0>;7551;0;4294967295;255;-1;0;-1;;0;10;
m18_00_00_00;遮蔽ポータル_通常11_1;SoulsFormats.MSB+Shape+Point;<19.283, -75.325, 129.043>;<0, 0, 0>;7542;0;4294967295;255;-1;0;-1;;0;11;
m18_00_00_00;遮蔽ポータル_通常11_2;SoulsFormats.MSB+Shape+Point;<42.387, -100.225, 151.645>;<0, 0, 0>;7543;0;4294967295;255;-1;0;-1;;0;11;
m18_00_00_00;遮蔽ポータル_通常11_3;SoulsFormats.MSB+Shape+Point;<11.99, -95.567, 143.027>;<0, 0, 0>;7546;0;4294967295;255;-1;0;-1;;0;11;
m18_00_00_00;遮蔽ポータル_通常12;SoulsFormats.MSB+Shape+Point;<-1.994, -24.714, 136.045>;<0, 0, 0>;7545;0;4294967295;255;-1;0;-1;;0;12;
m18_00_00_00;遮蔽ポータル_通常13;SoulsFormats.MSB+Shape+Point;<-7.321047, -20.155, 133.37549>;<0, 0, 0>;7544;0;4294967295;255;-1;0;-1;;0;13;
m18_00_00_00;遮蔽ポータル_通常15;SoulsFormats.MSB+Shape+Point;<-70.481, -80.01, 64.955>;<0, 0, 0>;7536;0;4294967295;255;-1;0;-1;;0;15;
m18_00_00_00;遮蔽ポータル_通常16;SoulsFormats.MSB+Shape+Point;<10.138, -110.825, 93.248>;<0, 0, 0>;7537;0;4294967295;255;-1;0;-1;;0;16;
m18_00_00_00;遮蔽ポータル_通常17;SoulsFormats.MSB+Shape+Point;<12.277194, -110.825, 88.567245>;<0, 0, 0>;7549;0;4294967295;255;-1;0;-1;;0;17;
m18_00_00_00;遮蔽ポータル_通常18;SoulsFormats.MSB+Shape+Point;<-19.466, -70.325, 109.484>;<0, 0, 0>;7547;0;4294967295;255;-1;0;-1;;0;18;
m18_00_00_00;遮蔽ポータル_通常6_2;SoulsFormats.MSB+Shape+Point;<-87.045, -58.297, 72.756>;<0, 0, 0>;7538;0;4294967295;255;-1;0;-1;;0;6;
m18_00_00_00;遮蔽ポータル_通常7;SoulsFormats.MSB+Shape+Point;<-75.686104, -65.225, 81.1728>;<0, 0, 0>;7539;0;4294967295;255;-1;0;-1;;0;7;
m18_00_00_00;遮蔽ポータル_通常8;SoulsFormats.MSB+Shape+Point;<-69.323, -65.319, 84.888>;<0, 0, 0>;7540;0;4294967295;255;-1;0;-1;;0;8;
m18_00_00_00;遮蔽ポータル_通常9;SoulsFormats.MSB+Shape+Point;<-16.289, -70.325, 119.108>;<0, 0, 0>;7550;0;4294967295;255;-1;0;-1;;0;9;
m30_01_00_00;遮蔽ポータル01;SoulsFormats.MSB+Shape+Point;<-28.191, 51.165, -51.276>;<0, 0, 0>;7505;0;4294967295;255;-1;0;-1;;0;1;
m30_01_00_00;遮蔽ポータル02;SoulsFormats.MSB+Shape+Point;<-61.817, 39.305, -70.743>;<0, 0, 0>;7506;0;4294967295;255;-1;0;-1;;0;2;
m30_01_00_00;遮蔽ポータル03;SoulsFormats.MSB+Shape+Point;<-69.871, 37.637, -75.462>;<0, 0, 0>;7507;0;4294967295;255;-1;0;-1;;0;2;
m30_01_00_00;遮蔽ポータル04;SoulsFormats.MSB+Shape+Point;<-47.317, 34.538, -93.037>;<0, 0, 0>;7508;0;4294967295;255;-1;0;-1;;0;3;
m30_01_00_00;遮蔽ポータル_外部接続;SoulsFormats.MSB+Shape+Point;<-27.496, 51.155, -50.878>;<0, 0, 0>;7504;0;4294967295;255;-1;0;-1;;0;0;
m30_02_00_00;外部接続ポータル;SoulsFormats.MSB+Shape+Point;<42.197, 115.756, -10.11>;<0, 0, 0>;7502;0;4294967295;255;-1;0;-1;;0;0;
m30_02_00_00;遮蔽ポータル_01;SoulsFormats.MSB+Shape+Point;<41.373, 115.765, -8.781>;<0, 0, 0>;7503;0;4294967295;255;-1;0;-1;;0;1;
m30_04_00_00;外部接続ポータル;SoulsFormats.MSB+Shape+Point;<87.393, 67.165, 63.778>;<0, 0, 0>;7504;0;4294967295;255;-1;0;-1;;0;0;
m30_04_00_00;遮蔽ポータル_01;SoulsFormats.MSB+Shape+Point;<85.679, 66.415, 62.605>;<0, 46.398, 0>;7505;0;4294967295;255;-1;0;-1;;0;1;
m30_08_00_00;遮蔽ポータル_外部1;SoulsFormats.MSB+Shape+Point;<195.307, 772.765, 9.173>;<0, 0, 0>;7507;0;4294967295;255;-1;0;-1;;0;4;
m30_08_00_00;遮蔽ポータル_外部2;SoulsFormats.MSB+Shape+Point;<211.04, 770.264, 17.489>;<0, 0, 0>;7513;0;4294967295;255;-1;0;-1;;0;3;
m30_08_00_00;遮蔽ポータル_通常1;SoulsFormats.MSB+Shape+Point;<196.487, 773.036, 9.034>;<0, 0, 0>;7508;0;4294967295;255;-1;0;-1;;0;0;
m30_08_00_00;遮蔽ポータル_通常1_2;SoulsFormats.MSB+Shape+Point;<211.942, 778.133, 8.382>;<0, 0, 0>;7509;0;4294967295;255;-1;0;-1;;0;0;
m30_08_00_00;遮蔽ポータル_通常1_3;SoulsFormats.MSB+Shape+Point;<210.918, 777.767, 15.693>;<0, 0, 0>;7510;0;4294967295;255;-1;0;-1;;0;0;
m30_08_00_00;遮蔽ポータル_通常2;SoulsFormats.MSB+Shape+Point;<211.133, 777.589, 17.717>;<0, 0, 0>;7511;0;4294967295;255;-1;0;-1;;0;1;
m30_08_00_00;遮蔽ポータル_通常3;SoulsFormats.MSB+Shape+Point;<211.201, 770.405, 17.719>;<0, 0, 0>;7512;0;4294967295;255;-1;0;-1;;0;2;
m30_09_00_00;Runtime_Shield_Portal_210904_204517_Child;SoulsFormats.MSB+Shape+Point;<91.203, 767.896, 1.116>;<0, 0, 0>;7534;0;4294967295;255;-1;0;-1;;0;1;
m30_09_00_00;Runtime_Shield_Portal_210904_204529_Child;SoulsFormats.MSB+Shape+Point;<74.77521, 760.81134, -12.325982>;<0, 0, 0>;7535;0;4294967295;255;-1;0;-1;;0;2;
m30_09_00_00;Runtime_Shield_Portal_210904_204545_Child;SoulsFormats.MSB+Shape+Point;<60.114, 759.494, -14.564>;<0, 0, 0>;7536;0;4294967295;255;-1;0;-1;;0;3;
m30_09_00_00;Runtime_Shield_Portal_210904_204657_Child;SoulsFormats.MSB+Shape+Point;<-24.592, 726.66, -22.861>;<0, 0, 0>;7537;0;4294967295;255;-1;0;-1;;0;4;
m30_09_00_00;Runtime_Shield_Portal_210904_204718_Child;SoulsFormats.MSB+Shape+Point;<-42.576, 719.886, -25.352>;<0, 0, 0>;7538;0;4294967295;255;-1;0;-1;;0;5;
m30_09_00_00;Runtime_Shield_Portal_210904_204807_Child;SoulsFormats.MSB+Shape+Point;<-26.738, 714.415, -26.157>;<0, 0, 0>;7539;0;4294967295;255;-1;0;-1;;0;20;
m30_09_00_00;Runtime_Shield_Portal_210904_204819_Child;SoulsFormats.MSB+Shape+Point;<-26.892, 705.12, -25.238>;<0, 0, 0>;7540;0;4294967295;255;-1;0;-1;;0;20;
m30_09_00_00;Runtime_Shield_Portal_210904_204834_Child;SoulsFormats.MSB+Shape+Point;<-25.087, 701.563, -35.942>;<0, 0, 0>;7541;0;4294967295;255;-1;0;-1;;0;9;
m30_09_00_00;Runtime_Shield_Portal_210904_204855_Child;SoulsFormats.MSB+Shape+Point;<-30.823, 720.268, -85.61>;<0, 0, 0>;7542;0;4294967295;255;-1;0;-1;;0;10;
m30_09_00_00;Runtime_Shield_Portal_210904_204858_Child;SoulsFormats.MSB+Shape+Point;<-34.353, 720.304, -94.5054>;<0, 0, 0>;7543;0;4294967295;255;-1;0;-1;;0;11;
